Latitude,Longitude,UseCategory,Buildings,Units,Stories,Rooms,Beds,YearBuilt,Baths,Area,LandValue,ImprovementValue,HomeValue,LatestDocument
37.7420561,-122.2593404,Single-family Detached,1,1,1,9,4,1997,3.0,2665,497039,1159758,1656797,2016
37.7418764,-122.2590745,Single-family Detached,1,1,1,9,5,1997,3.0,2693,549460,1142876,1692336,2016
37.7425171,-122.259296,Single-family Detached,1,1,1,10,5,1997,4.0,3328,519561,1212310,1731871,2016
37.7630066,-122.2305339,Single-family Detached,1,1,1,8,3,1949,3.0,2546,525294,1228339,1753633,2016
37.7647816,-122.2593847,Single-family Detached,1,1,2,10,5,1964,3.5,3620,535797,1250195,1785992,2016
37.7654557,-122.2344786,Single-family Attached,2,2,1,12,6,1909,3.5,3322,543916,1269137,1813053,2016
37.7674698,-122.2651007,Single-family Detached,1,1,2,8,3,1910,2.5,2283,549111,1281368,1830479,2016
37.7422582,-122.2602044,Single-family Detached,1,1,1,11,6,1998,4.5,3461,549171,1281399,1830570,2016
37.7637693,-122.2308441,Single-family Detached,1,1,2,10,4,1930,3.5,3345,514149,1407146,1921295,2016
37.7422665,-122.2598721,Single-family Detached,1,1,1,11,6,1998,4.5,3832,581153,1356025,1937178,2016
37.7476479,-122.2444506,Single-family Detached,1,1,1,9,4,1989,3.0,2576,600743,1401733,2002476,2016
37.7443604,-122.2581439,Single-family Detached,1,1,1,10,4,1990,3.0,2569,1021405,1021405,2042810,2016
37.747666,-122.2479,Single-family Detached,1,1,1,9,5,1995,4.5,4003,730633,1336788,2067421,2016
37.7682809,-122.256593,Single-family Attached,1,2,3,13,6,1890,6.5,4157,568270,1504245,2072515,2016
37.7671885,-122.2644361,Single-family Detached,1,1,2,11,3,1910,3.5,4684,524781,1567836,2092617,2016
37.7546871,-122.2272539,Single-family Detached,1,1,1,8,4,1955,3.5,3485,865936,1439618,2305554,2016
37.7595919,-122.2404065,Single-family Detached,1,1,1,5,2,1890,1.0,866,35245,8335,43580,2017
37.7745955,-122.2510205,Single-family Detached,1,1,1,6,3,1906,1.0,967,34300,10536,44836,2017
37.7778639,-122.268158,Single-family Detached,1,1,2,6,3,1895,1.0,1113,34300,10985,45285,2017
37.7776,-122.2741394,Single-family Detached,0,0,0,0,0,0,0.0,0,45567,0,45567,2017
37.7735158,-122.2591158,Single-family Detached,1,1,1,4,2,1890,1.0,859,41922,8967,50889,2017
37.7722174,-122.274804,Single-family Detached,1,1,1,5,2,1920,1.0,972,39681,16814,56495,2017
37.7752422,-122.2706392,Single-family Detached,1,1,1,5,2,1910,1.0,1171,38560,18607,57167,2017
37.7753165,-122.2686897,Single-family Detached,1,1,1,7,3,1900,1.5,1389,38137,20469,58606,2017
37.7757533,-122.2595223,Single-family Detached,1,1,2,6,3,1910,1.0,1233,43046,16852,59898,2017
37.7672471,-122.2383789,Single-family Attached,1,3,0,0,0,1900,0.0,1939,36990,24884,61874,2017
37.775427,-122.2599164,Single-family Detached,1,1,1,6,3,1910,1.0,1466,39681,22867,62548,2017
37.7577793,-122.2383456,Single-family Detached,1,1,1,5,2,1910,1.0,1133,46406,17038,63444,2017
37.7548243,-122.2347445,Single-family Detached,1,1,1,5,2,1908,1.0,1165,45507,20834,66341,2017
37.7687627,-122.2591631,Single-family Detached,1,1,1,5,2,1915,1.0,1244,46406,20176,66582,2017
37.773604,-122.2583212,Single-family Attached,1,2,2,10,3,1910,2.0,1853,47079,20176,67255,2017
37.7560518,-122.2303566,Single-family Detached,1,1,1,6,2,1918,1.0,1174,47079,21746,68825,2017
37.7649561,-122.2380686,Single-family Detached,1,1,1,5,2,1908,1.0,1052,43716,25357,69073,2017
37.758513,-122.2472272,Single-family Attached,1,2,2,9,3,1875,2.0,2356,54925,15244,70169,2017
37.7728264,-122.2669617,Single-family Detached,1,1,1,5,2,1920,1.0,1474,54029,16589,70618,2017
37.7779387,-122.2735192,Single-family Detached,1,1,2,9,6,1910,2.0,1998,46406,24212,70618,2017
37.756666,-122.237999,Single-family Attached,1,2,0,0,0,1906,0.0,1099,47034,23613,70647,2017
37.7559945,-122.2361628,Single-family Detached,1,1,1,7,4,1917,2.0,1682,51338,19728,71066,2017
37.7687305,-122.2589637,Single-family Detached,1,1,1,6,3,1915,1.0,1454,50666,21073,71739,2017
37.732721,-122.232883,Single-family Attached,1,2,1,8,4,1955,2.0,1553,38335,34524,72859,2017
37.7684954,-122.2411267,Single-family Detached,1,1,1,7,4,1900,2.0,2048,43956,29088,73044,2017
37.7720462,-122.2491482,Single-family Detached,1,1,1,6,3,1918,1.0,1359,46406,27799,74205,2017
37.7737519,-122.282823,Single-family Detached,1,1,2,5,2,1900,2.0,1060,52235,22418,74653,2017
37.7601865,-122.2489266,Single-family Detached,1,1,1,7,4,1900,2.0,1838,48648,26005,74653,2017
37.7602985,-122.2494141,Single-family Detached,1,1,1,8,4,1910,1.5,1939,47976,26902,74878,2017
37.7610856,-122.2506844,Single-family Attached,1,3,2,13,4,1895,3.0,2226,53804,21746,75550,2017
37.7717019,-122.2556809,Single-family Detached,1,1,2,6,3,1921,1.5,1667,44837,31161,75998,2017
37.7526811,-122.2384675,Single-family Detached,1,1,1,6,3,1949,1.0,1037,44837,31610,76447,2017
37.7643956,-122.267294,Single-family Detached,1,1,1,8,4,1963,2.0,1470,33146,43498,76644,2017
37.7591667,-122.2305339,Single-family Detached,1,1,1,6,3,1912,1.5,1443,54253,22564,76817,2017
37.7777759,-122.2728848,Single-family Detached,1,1,1,6,3,1929,1.5,1302,49452,29671,79123,2017
37.7524196,-122.2374925,Single-family Detached,1,1,1,5,3,1949,1.0,995,47976,31386,79362,2017
37.7362886,-122.2444936,Townhouse,1,1,2,4,2,1967,1.5,1180,25333,54701,80034,2017
37.7704821,-122.2436529,Single-family Attached,1,3,2,12,5,1905,3.0,2779,52683,30489,83172,2017
37.7612631,-122.2336808,Single-family Detached,1,1,1,7,3,1922,1.0,1221,62548,23751,86299,2017
37.7600338,-122.2296474,Single-family Detached,1,1,2,7,3,1910,1.5,1673,51114,35421,86535,2017
37.773407,-122.2562828,Single-family Attached,1,2,2,8,3,1917,2.0,2212,51563,34973,86536,2017
37.7509349,-122.2383748,Townhouse,1,1,0,0,0,1972,0.0,988,46630,40353,86983,2017
37.7362591,-122.2437002,Townhouse,1,1,2,6,3,1967,2.5,1609,23988,63220,87208,2017
37.7670228,-122.2309328,Single-family Detached,1,1,1,5,2,1939,1.5,1170,59185,28471,87656,2017
37.7756922,-122.2661198,Single-family Detached,1,1,1,6,3,1895,2.0,1344,41250,46653,87903,2017
37.7319008,-122.2373083,Townhouse,1,1,1,4,2,1973,2.0,1247,28495,59969,88464,2017
37.7735622,-122.2540671,Single-family Attached,1,2,1,8,4,1966,2.0,1800,48648,42147,90795,2017
37.7316858,-122.231509,Single-family Detached,1,1,1,5,2,1954,1.0,1194,29590,62384,91974,2017
37.7623219,-122.23757,Single-family Detached,1,1,1,5,1,1910,1.0,920,75827,16484,92311,2017
37.7544797,-122.2351102,Single-family Detached,1,1,1,4,2,1910,1.0,848,76263,16689,92952,2017
37.7662843,-122.2376254,Single-family Detached,1,1,1,5,2,1915,1.0,1132,55147,37970,93117,2017
37.7646431,-122.2356753,Single-family Detached,1,1,1,5,2,1930,1.0,1654,59633,33852,93485,2017
37.7303628,-122.2327279,Single-family Detached,1,1,1,7,3,1964,2.0,1636,42147,54029,96176,2017
37.774593,-122.266581,Single-family Attached,1,3,2,13,7,1966,3.5,2472,44164,53804,97968,2017
37.772719,-122.285731,Single-family Detached,1,1,1,5,2,1914,1.0,1098,76279,21763,98042,2017
37.7651399,-122.2331933,Single-family Detached,1,1,1,6,2,1927,1.0,1658,59857,38560,98417,2017
37.7612331,-122.2567259,Single-family Detached,1,1,1,6,3,1958,2.0,1484,40129,58288,98417,2017
37.7316174,-122.2443176,Townhouse,1,1,1,4,2,1970,2.0,1274,41235,59195,100430,2017
37.763657,-122.2358526,Single-family Detached,1,1,1,8,4,1918,1.0,1928,71964,29592,101556,2017
37.7316861,-122.2379634,Townhouse,1,1,2,5,3,1974,1.5,1334,35123,69384,104507,2017
37.7610369,-122.2576122,Single-family Detached,1,1,1,6,3,1959,2.0,1854,40802,64565,105367,2017
37.765168,-122.250894,Single-family Attached,1,2,2,10,4,1895,2.0,2375,87268,18100,105368,2017
37.760931,-122.258457,Single-family Detached,1,1,1,6,3,1961,2.0,1510,46855,60530,107385,2017
37.7667706,-122.2285836,Single-family Detached,1,1,2,6,2,1940,1.5,1717,63669,44613,108282,2017
37.7768848,-122.267582,Single-family Detached,1,1,1,5,2,1946,1.0,1844,35520,73578,109098,2017
37.7558156,-122.2318636,Single-family Attached,2,3,1,11,5,1910,4.0,3298,62772,47079,109851,2017
37.7724507,-122.2695316,Single-family Detached,1,1,2,6,3,1906,1.0,1247,89854,20039,109893,2017
37.7720936,-122.2544975,Single-family Attached,1,3,2,9,5,1885,3.0,1974,77741,32744,110485,2017
37.7741702,-122.2692682,Single-family Detached,1,1,1,4,2,1900,1.0,811,98793,15119,113912,2017
37.7580198,-122.2396642,Single-family Detached,1,1,1,6,3,1918,1.0,1107,92009,22194,114203,2017
37.7657426,-122.2685568,Single-family Detached,1,1,1,8,4,1964,2.0,1841,53804,62996,116800,2017
37.7429717,-122.2410824,Single-family Detached,1,1,0,0,3,1979,2.0,1756,38091,87099,125190,2017
37.7552022,-122.2435199,Single-family Detached,1,1,1,6,3,1945,2.0,1520,43268,86894,130162,2017
37.7743665,-122.2689186,Single-family Detached,1,1,1,5,2,1900,1.0,914,112877,18640,131517,2017
37.7691546,-122.2708138,Single-family Detached,1,1,1,4,2,1900,1.5,918,121507,12589,134096,2017
37.7721665,-122.2468282,Single-family Detached,1,1,1,5,2,1916,1.0,1161,110459,28630,139089,2017
37.7328385,-122.2365711,Townhouse,1,1,2,5,3,1973,1.5,1312,66756,75840,142596,2017
37.7768951,-122.268158,Single-family Detached,1,1,1,5,2,1885,1.0,1381,129079,21642,150721,2017
37.7802817,-122.2887593,Single-family Detached,1,1,2,8,3,2005,2.5,2035,102566,48266,150832,2017
37.7607989,-122.2670503,Single-family Detached,1,1,2,7,4,1965,3.0,2416,50890,101332,152222,2017
37.7721623,-122.25194,Single-family Detached,1,1,1,5,2,1925,1.0,1324,119297,35002,154299,2017
37.775686,-122.2717469,Single-family Detached,1,1,1,5,2,1925,1.0,1127,122642,32691,155333,2017
37.7555993,-122.2385561,Single-family Detached,1,1,1,7,3,1926,1.0,1261,119504,37901,157405,2017
37.7358804,-122.2479123,Townhouse,1,1,2,5,3,1968,1.5,1280,72895,87514,160409,2017
37.7614294,-122.2339911,Single-family Detached,1,1,1,6,3,1936,2.0,1520,110109,51499,161608,2017
37.7682969,-122.2594068,Single-family Detached,1,1,2,7,4,1910,2.0,3138,73981,89636,163617,2017
37.773166,-122.2790129,Single-family Detached,1,1,1,6,3,1891,1.0,1190,54470,109968,164438,2017
37.7645879,-122.2572134,Single-family Attached,1,3,2,11,4,1895,4.0,3818,77344,87686,165030,2017
37.7742701,-122.2849051,Single-family Detached,1,1,1,6,3,1906,1.0,1023,20430,146725,167155,2017
37.7316828,-122.2374098,Townhouse,1,1,2,5,3,1973,1.5,1312,76631,92794,169425,2017
37.7687836,-122.2415256,Single-family Attached,1,2,2,8,4,1890,2.0,1860,85795,85261,171056,2017
37.7593403,-122.2570956,Single-family Detached,1,1,2,11,3,1962,3.0,2279,43492,128140,171632,2017
37.7734466,-122.2894237,Single-family Detached,1,1,1,5,2,1940,1.0,1206,37887,134505,172392,2017
37.7642484,-122.2553965,Single-family Detached,1,1,3,8,4,1900,2.0,3680,58286,115867,174153,2017
37.7682419,-122.243184,Single-family Detached,1,1,1,4,1,1925,1.0,864,53357,124499,177856,2017
37.73328,-122.2361082,Townhouse,1,1,2,5,3,1973,2.5,1642,81188,96929,178117,2017
37.7742362,-122.2847722,Single-family Detached,1,1,1,6,3,1914,1.0,1185,147662,34201,181863,2017
37.7686981,-122.2417139,Single-family Detached,1,1,1,5,2,1895,5.0,852,56830,126009,182839,2017
37.7744487,-122.2689145,Single-family Detached,1,1,1,5,3,1901,1.5,739,56212,130965,187177,2017
37.7736917,-122.2854257,Single-family Detached,1,1,1,3,1,1916,1.0,608,57592,134383,191975,2017
37.7662695,-122.2352321,Single-family Detached,1,1,2,9,5,1900,3.0,2133,69231,125146,194377,2017
37.7634402,-122.2360742,Single-family Detached,1,1,1,5,2,1918,1.0,1216,118886,79257,198143,2017
37.7629994,-122.2298247,Single-family Detached,1,1,2,7,3,1951,3.0,3114,37887,164502,202389,2017
37.7753966,-122.2606254,Single-family Detached,1,1,1,4,1,1928,1.0,820,107109,98183,205292,2017
37.7359224,-122.2440052,Townhouse,1,1,2,5,3,1967,1.5,1280,116655,90377,207032,2017
37.7521531,-122.2397085,Single-family Detached,1,1,2,6,3,1971,1.5,2036,38333,171176,209509,2017
37.7558863,-122.2410048,Single-family Detached,1,1,2,5,2,1910,1.0,1128,99647,110299,209946,2017
37.7729033,-122.2486607,Single-family Detached,1,1,2,5,2,1896,1.0,965,71670,138961,210631,2017
37.7709545,-122.2471096,Single-family Attached,1,2,2,9,5,1900,2.0,2164,75776,136398,212174,2017
37.7762552,-122.2825571,Single-family Detached,1,1,1,5,2,1920,1.0,1076,101071,111477,212548,2017
37.7755804,-122.2661198,Single-family Detached,1,1,1,6,3,1900,1.0,1354,75947,136704,212651,2017
37.751986,-122.2379357,Single-family Detached,1,1,1,5,3,1948,1.0,986,145870,71987,217857,2017
37.7760656,-122.2778167,Single-family Detached,1,1,1,6,2,1895,1.0,1128,36417,181962,218379,2017
37.7563685,-122.2326171,Single-family Attached,2,3,1,12,5,1900,4.5,2938,46839,172544,219383,2017
37.7360184,-122.2471914,Townhouse,1,1,2,5,3,1968,1.5,1280,37145,183870,221015,2017
37.7750203,-122.2788116,Single-family Attached,1,2,2,10,4,1900,2.0,2280,203559,20880,224439,2017
37.7712147,-122.2527172,Single-family Detached,1,1,1,5,2,1895,1.0,1179,108630,117956,226586,2017
37.7708542,-122.2421904,Single-family Detached,1,1,1,7,2,1941,2.0,1218,72834,153930,226764,2017
37.7596377,-122.2475661,Single-family Detached,1,1,1,6,3,1912,1.5,1280,136563,91042,227605,2017
37.775002,-122.250666,Single-family Detached,1,1,1,5,2,1905,2.0,1333,69111,161260,230371,2017
37.767486,-122.2615116,Single-family Detached,1,1,1,6,2,1911,1.5,1642,172365,58296,230661,2017
37.751216,-122.239006,Townhouse,1,1,1,5,3,1972,2.0,1040,133469,98691,232160,2017
37.7514357,-122.2360742,Single-family Detached,1,1,1,8,3,1965,3.0,2298,104592,128410,233002,2017
37.7623362,-122.2389883,Single-family Detached,1,1,1,6,3,1919,5.0,1302,189115,44107,233222,2017
37.7765355,-122.2642145,Single-family Attached,1,2,0,0,0,1900,0.0,1710,93513,140557,234070,2017
37.7635842,-122.2679365,Single-family Detached,1,1,1,6,3,1964,2.0,1515,91043,145669,236712,2017
37.732417,-122.240749,Townhouse,1,1,2,5,2,1970,1.5,1261,71479,165296,236775,2017
37.7554356,-122.2381462,Single-family Detached,1,1,1,6,3,1927,1.5,1326,191505,45387,236892,2017
37.7696548,-122.2424563,Single-family Attached,1,2,0,0,0,1947,0.0,1302,82913,156011,238924,2017
37.774883,-122.2710382,Single-family Detached,1,1,1,3,1,1959,1.0,561,71980,167991,239971,2017
37.7670594,-122.2513196,Single-family Detached,1,1,1,5,2,1890,1.0,1216,81903,158093,239996,2017
37.7765364,-122.2788357,Single-family Detached,1,1,1,7,3,1938,2.0,1765,87043,156686,243729,2017
37.7731101,-122.2531222,Single-family Attached,1,2,1,7,3,1943,2.0,1266,73713,171997,245710,2017
37.7652722,-122.2278744,Single-family Detached,1,1,1,6,2,1940,2.0,1414,36417,209400,245817,2017
37.7746151,-122.251231,Single-family Detached,1,1,1,6,2,1895,2.0,1016,108848,140063,248911,2017
37.7701835,-122.2426779,Single-family Detached,1,1,1,6,3,1908,1.5,1446,210108,39955,250063,2017
37.7676144,-122.2603595,Single-family Attached,1,2,2,17,10,1900,3.0,5808,54407,196645,251052,2017
37.7698614,-122.2564822,Single-family Detached,1,1,2,9,5,1924,2.5,2611,43172,210766,253938,2017
37.7682929,-122.2358083,Single-family Attached,1,2,2,0,4,0,2.0,2253,79565,177882,257447,2017
37.7755168,-122.27888,Single-family Detached,1,1,1,6,3,1910,1.0,1384,77404,180609,258013,2017
37.7749836,-122.2622206,Single-family Detached,1,1,1,5,2,1918,1.0,1240,77465,180753,258218,2017
37.7737504,-122.2618661,Single-family Detached,2,2,2,9,4,1910,3.0,3393,57616,201287,258903,2017
37.7737878,-122.2845403,Single-family Detached,1,1,1,10,4,1946,3.0,2177,120579,145815,266394,2017
37.7737878,-122.2845403,Single-family Detached,1,1,1,10,4,1946,3.0,2177,120579,145815,266394,2017
37.7351777,-122.2355866,Single-family Detached,1,1,1,5,2,1920,2.0,1217,61517,206820,268337,2017
37.7733727,-122.2546875,Single-family Detached,1,1,1,5,2,1927,1.0,1258,80712,191140,271852,2017
37.7332686,-122.2352137,Townhouse,1,1,2,4,2,1973,1.5,1254,81589,190374,271963,2017
37.7304009,-122.2316863,Single-family Detached,1,1,1,6,3,1964,2.0,1459,80414,197317,277731,2017
37.7632447,-122.2448938,Single-family Detached,1,1,1,4,1,1926,1.0,840,271650,8779,280429,2017
37.773408,-122.2520209,Single-family Detached,1,1,1,4,2,1919,1.0,1096,85598,199728,285326,2017
37.7556769,-122.2379357,Single-family Detached,1,1,1,7,3,1924,2.0,1911,182432,103935,286367,2017
37.7688489,-122.252782,Single-family Detached,1,1,1,5,2,1925,1.0,1093,100644,186117,286761,2017
37.7617469,-122.2322182,Single-family Detached,1,1,1,7,3,1908,2.0,2044,196127,92128,288255,2017
37.7696458,-122.2610907,Single-family Detached,1,1,2,7,3,1900,1.0,2061,252739,38838,291577,2017
37.7589932,-122.2295144,Single-family Detached,1,1,1,5,2,1912,1.0,1272,116910,175365,292275,2017
37.7359352,-122.2465017,Townhouse,1,1,2,5,3,1965,1.5,1280,88292,205752,294044,2017
37.744131,-122.2469324,Single-family Detached,1,1,0,0,0,1979,0.0,1283,122551,173339,295890,2017
37.7672524,-122.2609772,Single-family Detached,1,1,2,6,3,1927,2.0,3519,204494,96543,301037,2017
37.766502,-122.262214,Single-family Detached,1,1,1,7,4,1910,1.5,1644,100147,201455,301602,2017
37.7588497,-122.2277858,Single-family Detached,1,1,2,6,2,1954,2.0,1785,91583,213694,305277,2017
37.7592017,-122.2396088,Single-family Detached,1,1,1,7,2,1895,1.0,871,91882,214393,306275,2017
37.7697453,-122.2874856,Townhouse,1,1,2,7,3,1972,2.0,1848,164862,141665,306527,2017
37.7324843,-122.2429438,Townhouse,1,1,1,4,2,1969,2.0,1274,92024,214724,306748,2017
37.7679193,-122.2492368,Single-family Detached,1,1,1,8,5,1900,1.5,1733,94587,215853,310440,2017
37.7701908,-122.2438745,Single-family Detached,1,1,1,6,3,1910,2.0,1678,93601,218165,311766,2017
37.7289864,-122.2350991,Single-family Detached,1,1,2,7,4,1987,3.0,1994,137457,177555,315012,2017
37.7708009,-122.2487715,Single-family Attached,1,4,2,23,11,1967,6.0,5304,192028,124850,316878,2017
37.7744308,-122.2555849,Single-family Detached,1,1,1,5,2,1915,1.0,890,188110,132917,321027,2017
37.7546178,-122.2350548,Single-family Detached,1,1,1,4,2,1964,2.0,1236,99438,232022,331460,2017
37.7536534,-122.2323511,Single-family Detached,1,1,2,7,4,1964,3.0,2118,163677,167845,331522,2017
37.7381176,-122.2433669,Townhouse,1,1,0,0,0,1978,0.0,2427,160207,171781,331988,2017
37.7563923,-122.2446279,Single-family Detached,1,1,1,7,3,1926,2.0,1657,83218,250348,333566,2017
37.7641723,-122.2510094,Single-family Attached,1,3,2,10,4,1895,3.0,2190,312460,21273,333733,2017
37.7579932,-122.2359966,Single-family Detached,1,1,1,7,3,1902,3.0,1525,100932,235509,336441,2017
37.7509465,-122.2388339,Townhouse,1,1,1,5,3,1972,2.0,1040,116022,220805,336827,2017
37.7372966,-122.251364,Single-family Detached,1,1,1,6,3,1989,2.5,1706,105009,232069,337078,2017
37.7298059,-122.2381573,Single-family Detached,1,1,1,5,3,1987,2.5,1449,104241,233473,337714,2017
37.7554217,-122.2362071,Single-family Detached,1,1,1,5,2,1923,1.0,1260,101467,236515,337982,2017
37.7580755,-122.2424119,Single-family Attached,1,3,0,0,0,1896,0.0,3715,281300,56988,338288,2017
37.7385908,-122.244995,Townhouse,1,1,2,7,3,1978,2.5,1725,102454,238712,341166,2017
37.7304048,-122.2365617,Single-family Detached,1,1,1,6,3,1985,2.5,1632,120319,223323,343642,2017
37.7340205,-122.2472662,Townhouse,1,1,2,5,3,1968,2.5,1628,103205,240812,344017,2017
37.764729,-122.248439,Single-family Attached,1,2,2,8,4,1895,2.0,2054,104241,243231,347472,2017
37.7806359,-122.2870537,Single-family Detached,1,1,1,8,4,2005,3.0,2539,105096,244954,350050,2017
37.7414219,-122.2454256,Single-family Detached,1,1,1,6,3,1980,2.5,2044,112268,239802,352070,2017
37.7673979,-122.2615559,Single-family Detached,1,1,1,6,2,1912,1.5,1889,262934,89310,352244,2017
37.7370859,-122.249487,Single-family Detached,1,1,1,6,3,1989,2.5,1706,166437,189086,355523,2017
37.7557735,-122.2392985,Single-family Detached,1,1,2,5,2,1910,3.0,1658,105356,251327,356683,2017
37.7723089,-122.2843735,Single-family Attached,1,3,2,12,5,1904,3.5,2839,83760,273130,356890,2017
37.7375346,-122.2512138,Single-family Detached,1,1,1,4,2,1988,2.5,1198,107231,250206,357437,2017
37.7552843,-122.2387334,Single-family Detached,1,1,1,6,3,1925,1.5,1239,107684,251263,358947,2017
37.7608435,-122.2569032,Single-family Detached,1,1,1,6,3,1959,2.0,1453,144366,216549,360915,2017
37.7624519,-122.2650564,Single-family Detached,1,1,1,6,4,1963,2.0,1393,113717,251396,365113,2017
37.7594864,-122.2446279,Single-family Attached,1,2,2,9,5,1885,2.0,1828,110117,256941,367058,2017
